Time[ms],Latitude,Longitude,Speed[m/s],Distance,Altitude[m],Accuracy[m],Flag,Acceleration[m/s^2],AccWork[J],AeroWork[J],GradeWork[J],RollWork[J],StandStillWork[J],TotalWork[J],StandStillTime[s],Fuel[l],CO2[kg],AccECE[%],AeroECE[%],STSECE[%],WorkECE[%],emission_group,trip,time
1682528490000,53.12160595984204,9.333635908009924,20.7,20.7,33.8,,0,-0.0199999999999995,-578.0,4084.0,1367.5139999999224,4246.0,0.0,9119.513999999925,0.0,0.0011646888888888,0.002818547111111,136.65149304931128,121.99711988614663,0.0,157.8823950947108,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:30.000
1682528491000,53.12162485103375,9.333943511536008,20.71,20.71,33.1,,0,0.0100000000000015,288.0,4090.0,-9572.597999999942,4248.0,0.0,0.0,0.0,0.0,0.0,132.8034633481492,122.53636116731566,0.0,153.48345003365017,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:31.000
1682528492000,53.1216449766179,9.33424936459716,20.76,20.76,33.2,,0,0.0500000000000007,1445.0,4120.0,1367.5140000000197,4258.0,0.0,11190.51400000002,0.0,0.0014291844189016,0.003458626293742,129.62380736663508,123.01644263511594,0.0,151.95564277639687,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:32.000
1682528493000,53.12164759506707,9.33455851945694,20.87,20.87,32.9,,0,0.1099999999999994,3191.0,4186.0,-4102.542000000059,4281.0,0.0,7555.457999999941,0.0,0.0009649371647509,0.0023351479386973,127.28283718948708,123.46898821000092,0.0,150.948246106742,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:33.000
1682528494000,53.121661577134645,9.334869258676209,20.98,20.98,32.8,,0,0.1099999999999994,3208.0,4252.0,-1367.5140000000197,4303.0,0.0,10395.48599999998,0.0,0.001327648275862,0.0032129088275862,125.04268407703574,123.8971248935901,0.0,149.97711974402498,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:34.000
1682528495000,53.121675661435965,9.335181887276123,21.0,21.0,32.5,,0,0.0199999999999995,585.0,4264.0,-4102.541999999961,4307.0,0.0,5053.458000000039,0.0,0.0006453969348659,0.0015618605823754,121.91582102464128,124.2685889882797,0.0,148.3819503147302,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:35.000
1682528496000,53.12170634882666,9.335495822010849,20.93,20.93,32.3,,0,-0.0700000000000002,-2046.0,4222.0,-2735.028000000039,4293.0,0.0,3733.971999999961,0.0,0.0004768802043422,0.0011540500945082,118.73848390871004,124.5566644557445,0.0,146.21043171315537,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:36.000
1682528497000,53.121705414705175,9.335804205634853,20.88,20.88,32.2,,0,-0.0500000000000007,-1458.0,4192.0,-1367.5139999999224,4283.0,0.0,5649.486000000077,0.0,0.0007215180076628,0.001746073578544,116.57313000746257,123.48930477379989,0.0,144.62701347124664,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:37.000
1682528498000,53.1217349655884,9.336106990642724,20.8,20.8,32.4,,0,-0.0799999999999983,-2325.0,4144.0,2735.0279999999416,4266.0,0.0,8820.027999999942,0.0,0.0011264403575989,0.0027259856653895,114.6501017997524,122.222098286501,0.0,142.96374624356278,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:38.000
1682528499000,53.12173550721524,9.336427665904514,21.09,21.09,31.7,,0,0.2899999999999991,8467.0,4320.0,-9572.59799999999,4326.0,0.0,7540.402000000009,0.0,0.0009630143039591,0.0023304946155811,115.74256366960223,121.0606715597701,0.0,143.8386508075886,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:39.000
1682528500000,53.12176674753485,9.336745339522473,21.29,21.29,31.7,,0,0.1999999999999993,5907.0,4444.0,0.0,4367.0,0.0,14718.0,0.0,0.00187969348659,0.0045488582375478,115.91886908909386,119.98134275402666,0.0,144.1035630119075,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:40.000
1682528501000,53.12177938621674,9.337069662997248,21.5,21.5,31.6,,0,0.2100000000000008,6263.0,4576.0,-1367.5139999999708,4410.0,0.0,13881.48600000003,0.0,0.0017728590038314,0.004290318789272,116.20879780987794,118.98006295349126,0.0,144.4352985662462,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:41.000
1682528502000,53.12179414369221,9.337404941235478,21.65,21.65,30.6,,0,0.1499999999999985,4511.0,4673.0,-13675.14,4441.0,0.0,0.0,0.0,0.0,0.0,115.9083423460778,118.0401798244168,0.0,141.45386127855534,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:42.000
1682528503000,53.121806739487816,9.337732582355892,21.62,21.62,30.7,,0,-0.0299999999999975,-905.0,4653.0,1367.5139999999708,4434.0,0.0,9549.51399999997,0.0,0.0012196058748403,0.0029514462171136,114.14824174036684,117.1251117264674,0.0,140.3113682316665,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:43.000
1682528504000,53.121821862246414,9.338046465741696,21.48,21.48,30.7,,0,-0.1400000000000005,-4206.0,4564.0,0.0,4406.0,0.0,4764.0,0.0,0.0006084291187739,0.0014723984674329,112.45694229457156,116.21654961221518,0.0,138.5255926144574,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:44.000
1682528505000,53.121837616938805,9.338364536883285,21.5,21.5,30.5,,0,0.0199999999999995,599.0,4576.0,-2735.0279999999902,4410.0,0.0,6849.97200000001,0.0,0.0008748367816091,0.0021171050114942,111.01359768042067,115.3413762521064,0.0,137.77541143146908,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:45.000
1682528506000,53.12185385150737,9.33868790861493,21.61,21.61,30.8,,0,0.1099999999999994,3305.0,4647.0,4102.54200000001,4432.0,0.0,16486.54200000001,0.0,0.0021055609195402,0.0050954574252873,110.46481475295312,114.51139516066522,0.0,137.58899689956348,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:46.000
1682528507000,53.121872280141055,9.339013422518171,21.63,21.63,30.4,,0,0.0199999999999995,602.0,4660.0,-5470.05600000003,4436.0,0.0,4227.94399999997,0.0,0.0005399673052362,0.0013067208786717,109.10176943496586,113.7103661997337,0.0,136.8799412313948,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:47.000
1682528508000,53.12189342776359,9.339336111530576,21.55,21.55,30.5,,0,-0.0799999999999983,-2408.0,4608.0,1367.5140000000197,4420.0,0.0,7987.514000000019,0.0,0.0010201167305236,0.0024686824878671,107.6030998492584,112.922931352483,0.0,135.61668121715556,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:48.000
1682528509000,53.12189355230692,9.339667168446692,21.58,21.58,30.3,,0,0.0299999999999975,901.0,4628.0,-2735.0279999999902,4426.0,0.0,7219.97200000001,0.0,0.0009220909323116,0.0022314600561941,106.42256573660892,112.16408604199287,0.0,135.0162783654329,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:49.000
1682528510000,53.1219161059721,9.33999597927776,21.68,21.68,30.0,,0,0.1000000000000014,3015.0,4692.0,-4102.54200000001,4447.0,0.0,8051.45799999999,0.0,0.0010282832694763,0.0024884455121328,105.90469435673344,111.441473001595,0.0,134.8262046395027,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:50.000
1682528511000,53.12192842926402,9.34032558113581,21.63,21.63,29.6,,0,-0.0500000000000007,-1510.0,4660.0,-5470.0559999999805,4436.0,0.0,2115.9440000000195,0.0,0.0002702355044699,0.0006539699208173,104.52402244180266,110.73387059834934,0.0,133.81981113155084,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:51.000
1682528512000,53.12194898448933,9.34064240211734,21.54,21.54,29.6,,0,-0.0899999999999998,-2709.0,4602.0,0.0,4418.0,0.0,6311.0,0.0,0.0008060025542784,0.0019505261813537,103.18799537361645,110.03652357102165,0.0,132.62903500488756,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:52.000
1682528513000,53.12197049580822,9.34094535753699,21.21,21.21,29.7,,0,-0.3299999999999983,-9833.0,4394.0,1367.5139999999708,4350.0,0.0,278.513999999971,0.0,3.55701149425e-05,8.60796781609e-05,101.9020559056556,109.32455778898836,0.0,130.41258645722598,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:53.000
1682528514000,53.12198304668962,9.341260517854275,21.14,21.14,30.3,,0,-0.0700000000000002,-2067.0,4350.0,8205.08400000002,4336.0,0.0,14824.08400000002,0.0,0.001893241890166,0.0045816453742017,100.65489130134443,108.62817839440734,0.0,129.4115203113125,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:54.000
1682528515000,53.122002330698685,9.341575520377027,21.17,21.17,29.8,,0,0.0300000000000011,884.0,4369.0,-6837.570000000001,4342.0,0.0,2757.4299999999994,0.0,0.0003521621966794,0.0008522325159642,99.68854441724817,107.9564442947901,0.0,128.93968524217163,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:55.000
1682528516000,53.12201644368556,9.34188869759379,21.18,21.18,29.2,,0,0.009999999999998,295.0,4375.0,-8205.08400000002,4344.0,0.0,808.9159999999792,0.0,0.0001033098339719,0.0002500097982119,98.5867380816466,107.30626480927587,0.0,128.3832613975181,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:56.000
1682528517000,53.1220252595889,9.342208151392938,21.24,21.24,29.5,,0,0.0599999999999987,1774.0,4412.0,4102.54200000001,4356.0,0.0,14644.54200000001,0.0,0.0018703118773946,0.004526154743295,97.91644947552106,106.68111111565182,0.0,128.08549298478962,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:57.000
1682528518000,53.12203869506853,9.342528972224311,21.23,21.23,29.2,,0,-0.009999999999998,-297.0,4406.0,-4102.54200000001,4354.0,0.0,4360.45799999999,0.0,0.0005568911877394,0.0013476766743294,96.78800074151091,106.07352514805078,0.0,127.4606780420078,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:58.000
1682528518999,53.12205671136712,9.342850866963111,21.23,21.20877,29.4,,0,0.0,0.0,4402.0,2735.0279999999902,4350.0,0.0,11487.027999999991,0.0,0.0014670533844189,0.0035502691902937,95.69020431685608,105.48421803023317,0.0,126.90063621309706,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:58.999
1682528519999,53.12207216871636,9.343168057426237,21.19,21.19,29.5,,0,-0.0399999999999991,-1183.0,4381.0,1367.5140000000197,4346.0,0.0,8911.51400000002,0.0,0.0011381243933588,0.0027542610319284,94.6206159174814,104.90798225452254,0.0,126.16919595083478,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:01:59.999
1682528520999,53.12208692348917,9.343489058019587,21.21,21.21,29.2,,0,0.0199999999999995,591.0,4394.0,-4102.54200000001,4350.0,0.0,5232.45799999999,0.0,0.0006682577266922,0.0016171836985951,93.73163929368631,104.34974321650904,0.0,125.73119155822536,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:00.999
1682528521999,53.12209731514461,9.343802287166014,21.1,21.1,28.7,,0,-0.1099999999999994,-3244.0,4326.0,-6837.570000000001,4328.0,0.0,0.0,0.0,0.0,0.0,92.71555167472432,103.79880274901556,0.0,123.89860156388734,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:01.999
1682528522999,53.12210732292579,9.344107113510406,20.87,20.87,28.8,,0,-0.2300000000000004,-6729.0,4186.0,1367.5140000000197,4281.0,0.0,3105.514000000019,0.0,0.0003966173690932,0.0009598140332056,91.72934917712884,103.24732061619444,0.0,122.39924812282456,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:02.999
1682528523999,53.12212715351772,9.344411017129412,20.65,20.65,28.6,,0,-0.2200000000000024,-6367.0,4055.0,-2735.0279999999902,4235.0,0.0,0.0,0.0,0.0,0.0,90.7712871438808,102.69776519730443,0.0,120.70475796534092,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:03.999
1682528524999,53.12214192939373,9.344726564439116,20.87,20.87,28.8,,0,0.2200000000000024,6366.0,4186.0,2735.0279999999902,4281.0,0.0,17568.02799999999,0.0,0.0022436817369093,0.0054297098033205,91.42067957670392,102.17724209154376,0.0,121.1931698100487,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:04.999
1682528525999,53.1221519940414,9.34504445637348,20.96,20.96,28.8,,0,0.0899999999999998,2623.0,4240.0,0.0,4299.0,0.0,11162.0,0.0,0.0014255427841634,0.0034498135376756,91.1326363398255,101.67671500064884,0.0,121.1316971723984,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:05.999
1682528526999,53.12216490104801,9.345361485608713,21.09,21.09,28.8,,0,0.129999999999999,3810.0,4320.0,0.0,4326.0,0.0,12456.0,0.0,0.0015908045977011,0.0038497471264367,91.1406018221471,101.19795698597332,0.0,121.2415852804278,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:06.999
1682528527999,53.12218128774401,9.34568375914319,21.26,21.26,29.0,,0,0.1700000000000017,5018.0,4425.0,2735.0279999999902,4361.0,0.0,16539.02799999999,0.0,0.0021122641123882,0.0051116791519795,91.4402389658124,100.74287669809168,0.0,121.52022773359626,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:07.999
1682528528999,53.12219568191059,9.346010283815904,21.33,21.33,28.0,,0,0.0699999999999967,2077.0,4469.0,-13675.14,4375.0,0.0,0.0,0.0,0.0,0.0,91.03030519454248,100.30394754054348,0.0,119.88295280353698,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:08.999
1682528529999,53.122208726474,9.346319667553056,21.12,21.12,28.5,,0,-0.2099999999999973,-6214.0,4338.0,6837.570000000001,4332.0,0.0,9293.57,0.0,0.0011869182630906,0.0028723421966794,90.14133397845832,99.86252795614917,0.0,118.6398489667444,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:09.999
1682528530999,53.12221791898513,9.346640159962584,21.22,21.22,28.7,,0,0.0999999999999978,2951.0,4400.0,2735.0279999999902,4352.0,0.0,14438.027999999991,0.0,0.0018439371647509,0.0044623279386973,89.96396829066964,99.43826734074578,0.0,118.6594187155812,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:10.999
1682528531999,53.12223601879015,9.346949069055988,21.01,21.01,28.5,,0,-0.2099999999999973,-6182.0,4271.0,-2735.0279999999902,4309.0,0.0,0.0,0.0,0.0,0.0,89.10848587501972,99.01216105194533,0.0,117.14566737327094,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:11.999
1682528532999,53.12224449427433,9.347265078672107,21.04,21.04,28.2,,0,0.0299999999999975,879.0,4289.0,-4102.54200000001,4315.0,0.0,5380.45799999999,0.0,0.0006871593869731,0.001662925716475,88.47350031402598,98.59827208650876,0.0,116.90625643221824,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:12.999
1682528533999,53.12225878776283,9.34757118097463,20.94,20.94,26.9,,0,-0.0999999999999978,-2927.0,4228.0,-17777.68200000001,4295.0,0.0,0.0,0.0,0.0,0.0,87.65288598223336,98.18916164879089,0.0,115.45554537549344,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:13.999
1682528534999,53.12228100534837,9.347868820917569,20.55,20.55,29.1,,0,-0.3900000000000005,-11279.0,3996.0,30085.30800000004,4215.0,0.0,27017.30800000004,0.0,0.0034504863346104,0.0083501769297573,86.85496797773666,97.77153201499836,0.0,114.06993623496268,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:14.999
1682528535999,53.122303622233126,9.348172545519963,20.55,20.55,28.1,,0,0.0,0.0,3996.0,-13675.14,4215.0,0.0,0.0,0.0,0.0,0.0,86.0729964569136,97.36424546073282,0.0,112.71648030480186,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:15.999
1682528536999,53.12232007980734,9.348484794668169,20.67,20.67,28.0,,0,0.120000000000001,3447.0,4067.0,-1367.5140000000197,4239.0,0.0,10385.48599999998,0.0,0.0013263711366538,0.0032098181507024,86.0716632738368,96.97209337761484,0.0,112.84901904670508,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:16.999
1682528537999,53.122336853833104,9.348790148574713,20.62,20.62,28.1,,0,-0.0500000000000007,-1439.0,4037.0,1367.5140000000197,4229.0,0.0,8194.51400000002,0.0,0.0010465535121328,0.0025326594993614,85.3124464400083,96.58719437327989,0.0,112.37502464683888,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:17.999
1682528538999,53.12234405589155,9.34909730869623,20.58,20.58,27.4,,0,-0.0400000000000027,-1149.0,4014.0,-9572.59800000004,4221.0,0.0,0.0,0.0,0.0,0.0,84.568440582069,96.20978504462194,0.0,111.08338943812302,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:18.999
1682528539999,53.12235786867284,9.349408088404283,20.7,20.7,27.3,,0,0.120000000000001,3452.0,4084.0,-1367.5139999999708,4246.0,0.0,10414.48600000003,0.0,0.0013300748403576,0.0032187811136653,84.58516285760054,95.84620750548592,0.0,111.22939426923892,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:19.999
1682528540999,53.12237160142886,9.349729930955627,20.92,20.92,28.0,,0,0.2200000000000024,6382.0,4216.0,9572.59799999999,4291.0,0.0,24461.59799999999,0.0,0.0031240865900383,0.0075602895478927,85.22943863303114,95.5005742744762,0.0,111.7249270942893,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:20.999
1682528541999,53.122384751548495,9.35005133077536,21.17,21.17,27.4,,0,0.25,7334.0,4369.0,-8205.08400000002,4342.0,0.0,7839.915999999979,0.0,0.0010012664112388,0.0024230647151979,86.06388464480577,95.1743406149612,0.0,112.32655979808612,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:21.999
1682528542999,53.12238937652167,9.35038685848786,21.51,21.51,27.3,,0,0.3399999999999998,10114.0,4583.0,-1367.5139999999708,4412.0,0.0,17741.48600000003,0.0,0.0022658347381864,0.0054833200664112,87.46865306371066,94.87238983218786,0.0,113.2455777262552,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:22.999
1682528543999,53.12240310438536,9.350716205694027,21.58,21.58,27.0,,0,0.0699999999999967,2102.0,4628.0,-4102.54200000001,4426.0,0.0,7053.45799999999,0.0,0.0009008247765006,0.0021799959591315,87.17306567157412,94.58027810882336,0.0,113.22419829342616,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:23.999
1682528544999,53.12242213577053,9.35104118529152,21.37,21.37,26.9,,0,-0.2099999999999973,-6287.0,4494.0,-1367.5140000000197,4383.0,0.0,1222.4859999999808,0.0,0.0001561284802043,0.0003778309220945,86.44987380700712,94.28326752752471,0.0,112.24435204456184,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:24.999
1682528545999,53.12242998000931,9.351361680726686,21.13,21.13,26.9,,0,-0.240000000000002,-7110.0,4344.0,0.0,4334.0,0.0,1568.0,0.0,0.0002002554278416,0.0004846181353767,85.74265503861727,93.981207578795,0.0,111.18736784244612,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:25.999
1682528546999,53.12244093323187,9.3516885307648,21.22,21.22,26.8,,0,0.0899999999999998,2656.0,4400.0,-1367.5139999999708,4352.0,0.0,10040.48600000003,0.0,0.0012823098339719,0.003103189798212,85.58992430826689,93.6894098189655,0.0,111.23972090792932,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:26.999
1682528547999,53.12245599030508,9.35199051018234,20.71,20.71,26.5,,0,-0.509999999999998,-14905.0,4090.0,-4102.54200000001,4248.0,0.0,0.0,0.0,0.0,0.0,84.90787808463456,93.38310150798476,0.0,110.07084254110002,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:27.999
1682528548999,53.12247002729627,9.352290193635293,20.29,20.29,26.4,,0,-0.4200000000000017,-12003.0,3846.0,-1367.5140000000197,4162.0,0.0,0.0,0.0,0.0,0.0,84.24185037824125,93.06965190162327,0.0,108.95280990150864,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:28.999
1682528549999,53.12248175099837,9.352592712177508,20.11,20.11,26.4,,0,-0.1799999999999997,-5069.0,3745.0,0.0,4125.0,0.0,2801.0,0.0,0.0003577266922094,0.0008656985951468,83.58880257655584,92.75792772433287,0.0,108.17040354389704,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:29.999
1682528550999,53.12249322483465,9.352900096990126,20.07,20.07,26.6,,0,-0.0399999999999991,-1121.0,3723.0,2735.028000000039,4116.0,0.0,9453.028000000038,0.0,0.0012072832694763,0.0029216255121328,82.94696456774923,92.45178567877366,0.0,107.8232718137856,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:30.999
1682528551999,53.12250832675799,9.353186073489445,19.6,19.6,26.8,,0,-0.4699999999999988,-12996.0,3467.0,2735.0279999999902,4020.0,0.0,0.0,0.0,0.0,0.0,82.31992456340801,92.14186096965894,0.0,106.80223762852262,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:31.999
1682528552999,53.12251894153838,9.353468159203087,19.2,19.2,26.3,,0,-0.4000000000000021,-10818.0,3259.0,-6837.570000000001,3938.0,0.0,0.0,0.0,0.0,0.0,81.70642215584026,91.83215646474422,0.0,105.82450522841174,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:32.999
1682528553999,53.12252003897999,9.35374121917578,18.82,18.82,26.5,,0,-0.379999999999999,-10070.0,3069.0,2735.0279999999902,3860.0,0.0,0.0,0.0,0.0,0.0,81.10574462827371,91.52486546435978,0.0,104.8871549662712,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:33.999
1682528554999,53.12253061968397,9.354013402591512,18.56,18.56,26.5,,0,-0.2600000000000015,-6775.0,2944.0,0.0,3807.0,0.0,0.0,0.0,0.0,0.0,80.5163981877331,91.22211193145073,0.0,103.98152528291324,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:34.999
1682528555999,53.12253636904104,9.354285861251531,18.32,18.32,26.7,,0,-0.2399999999999984,-6170.0,2831.0,2735.0279999999902,3757.0,0.0,3153.0279999999902,0.0,0.0004026855683269,0.0009744990753512,79.93783965098723,90.92454054192348,0.0,103.1478958324001,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:35.999
1682528556999,53.12255378802666,9.354550790420983,18.09,18.09,27.0,,0,-0.2300000000000004,-5837.0,2726.0,4102.54200000001,3710.0,0.0,4701.54200000001,0.0,0.0006004523627075,0.0014530947177522,79.36964338877837,90.6325918804741,0.0,102.35953650784624,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:36.999
1682528557999,53.12257509352544,9.354807074444569,17.71,17.71,27.2,,0,-0.379999999999999,-9482.0,2558.0,2735.0279999999902,3632.0,0.0,0.0,0.0,0.0,0.0,78.8126601097611,90.34729050538998,0.0,101.54525145068132,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:37.999
1682528558999,53.12259281276294,9.355082984595004,17.92,17.92,27.3,,0,0.2100000000000008,5215.0,2650.0,1367.5140000000197,3675.0,0.0,12907.51400000002,0.0,0.001648469220945,0.0039892955146871,79.23610098844881,90.06637397701067,0.0,101.88082499186876,low,2023_04_26_Passat Variant TSI_17_00_17_12_4c829027-88d5-4944-8ca2-88e819caf971.csv,2023-04-26 17:02:38.999
